gb|AAC76539.1|ARO:3000796|mdtF	gb|AAB41957.1|ARO:3000801|MexD	47.104
gb|AAC76539.1|ARO:3000796|mdtF	gb|ABS43151.1|ARO:3000784|cmeB	40.364
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAL19305.1|ARO:3000790|mdsB	39.923
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAB58161.1|ARO:3003010|ceoB	40.966
gb|AAC76539.1|ARO:3000796|mdtF	gb|CAJ77856.1|ARO:3000777|adeF	41.043
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAG05882.1|ARO:3000804|MexF	39.734
gb|AAC76539.1|ARO:3000796|mdtF	gb|BAE06008.1|ARO:3003699|mexQ	38.968
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAP43110.2|ARO:3003923|oqxB	40.343
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAG07763.1|ARO:3003031|MexW	31.686
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAG07594.1|ARO:3000808|MexI	30.431
gb|AAC76539.1|ARO:3000796|mdtF	gb|CAH14033.1|ARO:3004100|LpeB	29.042
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAG05915.1|ARO:3004074|MuxB	29.904
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAC75136.1|ARO:3000793|mdtB	29.317
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAC75137.1|ARO:3000794|mdtC	29.434
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAG05914.1|ARO:3004075|MuxC	29.005
gb|AAC76539.1|ARO:3000796|mdtF	gb|BAE06006.1|ARO:3003705|mexN	28.225
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAG03548.1|ARO:3003681|TriC	21.524
gb|AAC76539.1|ARO:3000796|mdtF	gb|AAG07064.1|ARO:3003693|MexK	23.092
gb|BAB38260.1|ARO:3000830|cpxA	gb|BAB38260.1|ARO:3000830|cpxA	100.000
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAG05187.1|ARO:3005067|ParS	30.769
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAD51347.1|ARO:3003067|smeS	33.835
gb|BAB38260.1|ARO:3000830|cpxA	gb|ADM92606.1|ARO:3000549|adeS	28.383
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAL27446.1|ARO:3002935|vanS_in_vanE_cl	26.736
gb|BAB38260.1|ARO:3000830|cpxA	gb|ABD30512.1|ARO:3000839|arlS	24.118
gb|BAB38260.1|ARO:3000830|cpxA	gb|AHA41504.1|ARO:3002941|vanS_in_vanO_cl	27.653
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl	28.000
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAR84673.1|ARO:3002936|vanS_in_vanF_cl	26.437
gb|BAB38260.1|ARO:3000830|cpxA	gb|CYF42523.1|ARO:3004047|kdpD	24.779
gb|BAB38260.1|ARO:3000830|cpxA	gb|MBY8651250.1|ARO:3007192|vanS_in_vanP_cl	24.880
gb|BAB38260.1|ARO:3000830|cpxA	gb|AEP40504.1|ARO:3002940|vanS_in_vanN_cl	25.342
gb|BAB38260.1|ARO:3000830|cpxA	gb|ACL82958.1|ARO:3002939|vanS_in_vanM_cl	25.714
gb|BAB38260.1|ARO:3000830|cpxA	gb|ABX54692.1|ARO:3002938|vanS_in_vanL_cl	26.457
gb|BAB38260.1|ARO:3000830|cpxA	gb|AEX49906.1|ARO:3003583|basS	29.108
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAB05623.1|ARO:3002932|vanS_in_vanB_cl	23.548
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAF86642.1|ARO:3002933|vanS_in_vanC_cl	28.638
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAC75429.1|ARO:3000833|evgS	26.050
gb|BAB38260.1|ARO:3000830|cpxA	gb|ABA71728.1|ARO:3002937|vanS_in_vanG_cl	27.344
gb|BAB38260.1|ARO:3000830|cpxA	gb|AAG06466.1|ARO:3005064|cprS	24.688
gb|CAJ77856.1|ARO:3000777|adeF	gb|CAJ77856.1|ARO:3000777|adeF	100.000
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAB58161.1|ARO:3003010|ceoB	80.507
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAG05882.1|ARO:3000804|MexF	67.300
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAL19305.1|ARO:3000790|mdsB	60.574
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAP43110.2|ARO:3003923|oqxB	61.053
gb|CAJ77856.1|ARO:3000777|adeF	gb|BAE06008.1|ARO:3003699|mexQ	59.174
gb|CAJ77856.1|ARO:3000777|adeF	gb|BAA16344.1|ARO:3000491|acrD	41.233
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAA74437.1|ARO:3000378|MexB	41.522
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAX14802.1|ARO:3000781|adeJ	41.479
gb|CAJ77856.1|ARO:3000777|adeF	gb|EGP45231.1|ARO:3004144|AxyY	42.226
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAC76298.1|ARO:3000502|AcrF	41.442
gb|CAJ77856.1|ARO:3000777|adeF	gb|ABS43151.1|ARO:3000784|cmeB	38.805
gb|CAJ77856.1|ARO:3000777|adeF	gb|CAC14595.1|ARO:3003056|smeE	42.259
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAC73564.1|ARO:3000216|acrB	40.852
gb|CAJ77856.1|ARO:3000777|adeF	gb|CAH35802.1|ARO:3002983|amrB	40.808
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAC76539.1|ARO:3000796|mdtF	41.023
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAL14440.1|ARO:3000775|adeB	39.515
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAD51345.1|ARO:3003052|smeB	40.462
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAB41957.1|ARO:3000801|MexD	40.888
gb|CAJ77856.1|ARO:3000777|adeF	gb|BAA34300.1|ARO:3003033|mexY	38.985
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAF42062.1|ARO:3000811|mtrD	39.033
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAG07594.1|ARO:3000808|MexI	33.687
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAG07763.1|ARO:3003031|MexW	34.106
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAC75136.1|ARO:3000793|mdtB	30.622
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAG05915.1|ARO:3004074|MuxB	29.626
gb|CAJ77856.1|ARO:3000777|adeF	gb|CAH14033.1|ARO:3004100|LpeB	28.408
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAC75137.1|ARO:3000794|mdtC	30.000
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAG05914.1|ARO:3004075|MuxC	30.677
gb|CAJ77856.1|ARO:3000777|adeF	gb|BAE06006.1|ARO:3003705|mexN	27.891
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAG03548.1|ARO:3003681|TriC	21.212
gb|CAJ77856.1|ARO:3000777|adeF	gb|AAG07064.1|ARO:3003693|MexK	22.662
gb|BAB41874.1|ARO:3000815|mgrA	gb|BAB41874.1|ARO:3000815|mgrA	100.000
gb|ACD35503.1|ARO:3000572|tet(42)	gb|ACD35503.1|ARO:3000572|tet(42)	100.000
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAK97755.1|ARO:3000167|tet(C)	34.465
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAD12753.1|ARO:3000177|tet(J)	31.771
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAD25063.1|ARO:3000183|tet(Z)	33.079
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAP93922.1|ARO:3000569|tet(41)	34.925
gb|ACD35503.1|ARO:3000572|tet(42)	gb|CAA75663.1|ARO:3000175|tet(H)	30.918
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAN06707.1|ARO:3000165|tet(A)	31.643
gb|ACD35503.1|ARO:3000572|tet(42)	gb|QIQ10744.1|ARO:3007492|tet(62)	31.463
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAA71915.1|ARO:3000173|tet(E)	30.886
gb|ACD35503.1|ARO:3000572|tet(42)	gb|WPF67354.1|ARO:3007838|tet(65)	32.376
gb|ACD35503.1|ARO:3000572|tet(42)	gb|BAC67143.1|ARO:3000166|tet(B)	30.081
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AMP42492.1|ARO:3004441|tet(59)	30.072
gb|ACD35503.1|ARO:3000572|tet(42)	gb|CAD12227.2|ARO:3000478|tet(33)	31.662
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAW66497.1|ARO:3000566|tet(39)	29.839
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAD09860.1|ARO:3000561|tet(30)	31.978
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAD25538.1|ARO:3000174|tet(G)	31.990
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAC72341.1|ARO:3000182|tet(Y)	31.414
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AJO67548.1|ARO:3005006|tet(57)	29.759
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAL75563.1|ARO:3000168|tet(D)	30.788
gb|ACD35503.1|ARO:3000572|tet(42)	gb|CAC80727.1|ARO:3000476|tet(31)	28.919
gb|ACD35503.1|ARO:3000572|tet(42)	gb|WP_124470450.1|ARO:3007494|tet(64)	31.720
gb|ACD35503.1|ARO:3000572|tet(42)	gb|BAA14147.1|ARO:3004667|Saur_norA	27.475
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAC36944.1|ARO:3003006|blt	27.318
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAS68233.1|ARO:3000391|norA	25.679
gb|ACD35503.1|ARO:3000572|tet(42)	gb|BAC11911.1|ARO:3003551|emeA	25.806
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAK99679.1|ARO:3000822|pmrA	27.053
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAA22277.1|ARO:3003007|bmr	27.778
gb|ACD35503.1|ARO:3000572|tet(42)	gb|ABV18113.1|ARO:3001329|mdtG	30.049
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AEM62948.1|ARO:3003196|tet(45)	30.857
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAA22851.1|ARO:3000179|tet(L)	33.094
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAC74149.2|ARO:3001216|mdtH	26.455
gb|ACD35503.1|ARO:3000572|tet(42)	gb|CAD70268.1|ARO:3002704|fexA	27.317
gb|ACD35503.1|ARO:3000572|tet(42)	gb|ALV80601.1|ARO:3003801|bcr-1	27.320
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAD04032.1|ARO:3002892|otr(B)	33.981
gb|ACD35503.1|ARO:3000572|tet(42)	gb|BAA07390.1|ARO:3002893|tcr3	33.333
gb|ACD35503.1|ARO:3000572|tet(42)	gb|NP_216393.1|ARO:3007662|Rv1877	27.126
gb|ACD35503.1|ARO:3000572|tet(42)	gb|ACJ63262.1|ARO:3003107|mef(B)	22.959
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AEV23046.1|ARO:3007019|fexB	33.000
gb|ACD35503.1|ARO:3000572|tet(42)	gb|QJR33972.1|ARO:3007493|tet(63)	32.292
gb|ACD35503.1|ARO:3000572|tet(42)	gb|WP_002289367.1|ARO:3007011|mdeA	30.081
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAD08227.1|ARO:3003964|hp1181	26.197
gb|ACD35503.1|ARO:3000572|tet(42)	gb|ABO11759.2|ARO:3004573|Abau_AbaF	29.787
gb|ACD35503.1|ARO:3000572|tet(42)	gb|QHW12307.1|ARO:3005089|mef(D)	25.490
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AAB28795.1|ARO:3000178|tet(K)	30.612
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AMD83542.1|ARO:3007669|aadT	30.000
gb|ACD35503.1|ARO:3000572|tet(42)	gb|QNR09091.1|ARO:3007044|mef(F)	26.613
gb|ACD35503.1|ARO:3000572|tet(42)	gb|AFK80333.1|ARO:3001313|facT	32.609
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AEM62948.1|ARO:3003196|tet(45)	100.000
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAA22851.1|ARO:3000179|tet(L)	76.586
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAB28795.1|ARO:3000178|tet(K)	61.086
gb|AEM62948.1|ARO:3003196|tet(45)	gb|QJR33972.1|ARO:3007493|tet(63)	60.987
gb|AEM62948.1|ARO:3003196|tet(45)	gb|CAD70268.1|ARO:3002704|fexA	25.572
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AEV23046.1|ARO:3007019|fexB	27.004
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAV80464.1|ARO:3000565|tet(38)	25.320
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAW38464.1|ARO:3004572|Saur_LmrS	24.279
gb|AEM62948.1|ARO:3003196|tet(45)	gb|ACQ82816.1|ARO:3004577|Abau_AmvA	23.235
gb|AEM62948.1|ARO:3003196|tet(45)	gb|KIX81495.1|ARO:3002813|lmrB	21.902
gb|AEM62948.1|ARO:3003196|tet(45)	gb|NP_216393.1|ARO:3007662|Rv1877	23.789
gb|AEM62948.1|ARO:3003196|tet(45)	gb|EOU56998.1|ARO:3004597|Kpne_KpnH	23.767
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAC75733.1|ARO:3000074|emrB	23.767
gb|AEM62948.1|ARO:3003196|tet(45)	gb|BAB43261.1|ARO:3007013|sdrM	25.490
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAC43550.1|ARO:3003967|lfrA	24.171
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AMD83542.1|ARO:3007669|aadT	23.367
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAF40764.1|ARO:3003962|farB	24.079
gb|AEM62948.1|ARO:3003196|tet(45)	gb|BAA11237.1|ARO:3000254|emrY	25.478
gb|AEM62948.1|ARO:3003196|tet(45)	gb|ACD35503.1|ARO:3000572|tet(42)	30.857
gb|AEM62948.1|ARO:3003196|tet(45)	gb|BAA07390.1|ARO:3002893|tcr3	22.798
gb|AEM62948.1|ARO:3003196|tet(45)	gb|CCQ22388.1|ARO:3000421|norB	26.829
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AGP27106.1|ARO:3007010|norC	24.898
gb|AEM62948.1|ARO:3003196|tet(45)	gb|BAA14147.1|ARO:3004667|Saur_norA	31.298
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AFK80333.1|ARO:3001313|facT	22.249
gb|AEM62948.1|ARO:3003196|tet(45)	gb|ACS83748.1|ARO:3000573|tet(43)	20.703
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAD04032.1|ARO:3002892|otr(B)	23.059
gb|AEM62948.1|ARO:3003196|tet(45)	gb|ALV80601.1|ARO:3003801|bcr-1	27.068
gb|AEM62948.1|ARO:3003196|tet(45)	gb|CCP45647.1|ARO:3003955|efpA	24.607
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAG16656.1|ARO:3002705|floR	23.899
gb|AEM62948.1|ARO:3003196|tet(45)	gb|BAA07072.1|ARO:3002812|pp-flo	23.899
gb|AEM62948.1|ARO:3003196|tet(45)	gb|BAJ09383.1|ARO:3003046|qacA	23.111
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAQ10694.1|ARO:3003047|qacB	22.889
gb|AEM62948.1|ARO:3003196|tet(45)	gb|WP_002289367.1|ARO:3007011|mdeA	28.125
gb|AEM62948.1|ARO:3003196|tet(45)	gb|ABZ01840.1|ARO:3005043|cmlA9	22.156
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAD22144.1|ARO:3002698|cmlB	24.038
gb|AEM62948.1|ARO:3003196|tet(45)	gb|CAC80727.1|ARO:3000476|tet(31)	29.496
gb|AEM62948.1|ARO:3003196|tet(45)	gb|ACF70723.1|ARO:3004103|QepA2	25.140
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAF27726.1|ARO:3002694|cmlA4	21.845
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAA26057.1|ARO:3002693|cmlA1	22.330
gb|AEM62948.1|ARO:3003196|tet(45)	gb|CAD31707.1|ARO:3002691|Sent_cmlA	22.340
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAM77075.1|ARO:3002695|cmlA5	22.330
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAS68233.1|ARO:3000391|norA	29.927
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AQX36338.1|ARO:3004379|QepA4	24.581
gb|AEM62948.1|ARO:3003196|tet(45)	gb|ABW91179.1|ARO:3004665|cmlA8	21.359
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AEZ36150.1|ARO:3000448|QepA1	25.140
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAK52606.1|ARO:3002696|cmlA6	21.845
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAK99679.1|ARO:3000822|pmrA	26.984
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAD08227.1|ARO:3003964|hp1181	25.271
gb|AEM62948.1|ARO:3003196|tet(45)	gb|CAL30186.1|ARO:3002699|cmlB1	25.157
gb|AEM62948.1|ARO:3003196|tet(45)	gb|AAC72341.1|ARO:3000182|tet(Y)	33.000
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAA71915.1|ARO:3000173|tet(E)	100.000
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AMP42492.1|ARO:3004441|tet(59)	54.000
gb|AAA71915.1|ARO:3000173|tet(E)	gb|QIQ10744.1|ARO:3007492|tet(62)	55.754
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAD25538.1|ARO:3000174|tet(G)	55.699
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAL75563.1|ARO:3000168|tet(D)	57.825
gb|AAA71915.1|ARO:3000173|tet(E)	gb|BAC67143.1|ARO:3000166|tet(B)	54.427
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AJO67548.1|ARO:3005006|tet(57)	53.827
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAN06707.1|ARO:3000165|tet(A)	52.987
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAC72341.1|ARO:3000182|tet(Y)	51.813
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAK97755.1|ARO:3000167|tet(C)	52.344
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAD12753.1|ARO:3000177|tet(J)	50.000
gb|AAA71915.1|ARO:3000173|tet(E)	gb|CAC80727.1|ARO:3000476|tet(31)	48.564
gb|AAA71915.1|ARO:3000173|tet(E)	gb|CAA75663.1|ARO:3000175|tet(H)	49.239
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAW66497.1|ARO:3000566|tet(39)	43.523
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAP93922.1|ARO:3000569|tet(41)	45.312
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAD25063.1|ARO:3000183|tet(Z)	45.526
gb|AAA71915.1|ARO:3000173|tet(E)	gb|WPF67354.1|ARO:3007838|tet(65)	45.213
gb|AAA71915.1|ARO:3000173|tet(E)	gb|CAD12227.2|ARO:3000478|tet(33)	44.180
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAD09860.1|ARO:3000561|tet(30)	42.588
gb|AAA71915.1|ARO:3000173|tet(E)	gb|WP_124470450.1|ARO:3007494|tet(64)	45.283
gb|AAA71915.1|ARO:3000173|tet(E)	gb|ACD35503.1|ARO:3000572|tet(42)	30.633
gb|AAA71915.1|ARO:3000173|tet(E)	gb|BAA14147.1|ARO:3004667|Saur_norA	27.568
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAC36944.1|ARO:3003006|blt	26.823
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAS68233.1|ARO:3000391|norA	25.867
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAA22277.1|ARO:3003007|bmr	25.069
gb|AAA71915.1|ARO:3000173|tet(E)	gb|BAC11911.1|ARO:3003551|emeA	23.288
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAK99679.1|ARO:3000822|pmrA	25.346
gb|AAA71915.1|ARO:3000173|tet(E)	gb|ABV18113.1|ARO:3001329|mdtG	24.176
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAD08227.1|ARO:3003964|hp1181	36.364
gb|AAA71915.1|ARO:3000173|tet(E)	gb|ABZ01840.1|ARO:3005043|cmlA9	32.812
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AAD04032.1|ARO:3002892|otr(B)	30.909
gb|AAA71915.1|ARO:3000173|tet(E)	gb|CAD70268.1|ARO:3002704|fexA	26.923
gb|AAA71915.1|ARO:3000173|tet(E)	gb|AEV23046.1|ARO:3007019|fexB	28.302
gb|AAA71915.1|ARO:3000173|tet(E)	gb|BAA07390.1|ARO:3002893|tcr3	29.245
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	gb|CAA42594.1|ARO:3002690|Sliv_cmlR	100.000
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	gb|AAG03380.1|ARO:3002703|cmx	63.010
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	gb|CAA78046.1|ARO:3002701|Rfas_cmr	54.278
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	gb|AAC45805.1|ARO:3002702|cmrA	54.278
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	gb|CAD70268.1|ARO:3002704|fexA	23.871
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	gb|ALV80601.1|ARO:3003801|bcr-1	30.625
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	gb|AEM62948.1|ARO:3003196|tet(45)	24.286
gb|ABD30512.1|ARO:3000839|arlS	gb|ABD30512.1|ARO:3000839|arlS	100.000
gb|ABD30512.1|ARO:3000839|arlS	gb|AAD51347.1|ARO:3003067|smeS	23.288
gb|ABD30512.1|ARO:3000839|arlS	gb|MBY8651250.1|ARO:3007192|vanS_in_vanP_cl	23.529
gb|ABD30512.1|ARO:3000839|arlS	gb|ABX54692.1|ARO:3002938|vanS_in_vanL_cl	27.687
gb|ABD30512.1|ARO:3000839|arlS	gb|AEP40504.1|ARO:3002940|vanS_in_vanN_cl	30.800
gb|ABD30512.1|ARO:3000839|arlS	gb|ADM92606.1|ARO:3000549|adeS	28.146
gb|ABD30512.1|ARO:3000839|arlS	gb|AAG05187.1|ARO:3005067|ParS	24.793
gb|ABD30512.1|ARO:3000839|arlS	gb|ABA71728.1|ARO:3002937|vanS_in_vanG_cl	29.851
gb|ABD30512.1|ARO:3000839|arlS	gb|BAB38260.1|ARO:3000830|cpxA	24.476
gb|ABD30512.1|ARO:3000839|arlS	gb|ACL82958.1|ARO:3002939|vanS_in_vanM_cl	21.159
gb|ABD30512.1|ARO:3000839|arlS	gb|AAC75429.1|ARO:3000833|evgS	27.876
gb|ABD30512.1|ARO:3000839|arlS	gb|AAR84673.1|ARO:3002936|vanS_in_vanF_cl	22.456
gb|ABD30512.1|ARO:3000839|arlS	gb|AAL27446.1|ARO:3002935|vanS_in_vanE_cl	25.974
gb|ABD30512.1|ARO:3000839|arlS	gb|AAF86642.1|ARO:3002933|vanS_in_vanC_cl	25.862
gb|ABD30512.1|ARO:3000839|arlS	gb|AEX49906.1|ARO:3003583|basS	25.221
gb|ABD30512.1|ARO:3000839|arlS	gb|AAB05623.1|ARO:3002932|vanS_in_vanB_cl	22.494
gb|ABD30512.1|ARO:3000839|arlS	gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl	25.191
gb|ABD30512.1|ARO:3000839|arlS	gb|AHA41504.1|ARO:3002941|vanS_in_vanO_cl	22.903
gb|ABD30512.1|ARO:3000839|arlS	gb|CYF42523.1|ARO:3004047|kdpD	26.033
